,id,year,month,lat,lon,country,land_use_type,crop_primary,crop_secondary,water,intensity,source_type,source_class,source_description,use_validation
14808,43750,2014,9,-34.419415,147.60765800000001,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
14812,43746,2014,9,-35.152679,142.514734,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
14817,43739,2014,9,-33.429999,117.05448799999999,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
14818,43738,2014,9,-35.373708,142.431646,Australia,1,25,0,1,1,ground,cropland_rf_single_oats,GFSAD30 Field Visit to Australia 2014,False
14826,43730,2014,9,-36.452216,144.94945900000002,Australia,1,24,0,1,1,ground,cropland_rf_single_sown-pasture,GFSAD30 Field Visit to Australia 2014,False
14830,43725,2014,9,-35.254305,143.333046,Australia,1,6,0,1,1,ground,cropland_rf_single_lentils/pigeon-pea,GFSAD30 Field Visit to Australia 2014,False
14832,43720,2014,9,-33.846695000000004,138.85824499999998,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
14833,43719,2014,9,-37.517703000000004,143.839673,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
14844,43704,2014,9,-34.432202000000004,147.37778400000002,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
14847,43700,2014,9,-36.329865000000005,145.63442,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
14849,43698,2014,9,-35.475725,143.676609,Australia,1,21,0,2,4,ground,cropland_irrigated_continuous_orchard/stone-fruit,GFSAD30 Field Visit to Australia 2014,False
14851,43694,2014,9,-33.299856,117.658193,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
14852,43693,2014,9,-34.80529,147.26459,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
14854,43691,2014,9,-31.645705,117.33806100000001,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
14859,43682,2014,9,-34.37846,146.57288400000002,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
14865,43674,2014,9,-35.479766,142.843551,Australia,1,6,0,1,1,ground,cropland_rf_single_lentils,GFSAD30 Field Visit to Australia 2014,False
14867,43670,2014,9,-34.309554999999996,147.818273,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
14869,43667,2014,9,-37.562611,143.94321499999998,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
14871,43665,2014,9,-35.896606,145.705356,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
14872,43664,2014,9,-33.702776,117.51901299999999,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
14881,43651,2014,9,-30.702815,115.652349,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
14882,43650,2014,9,-36.002165999999995,146.684121,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
14883,43649,2014,9,-34.187037,138.746845,Australia,1,6,0,1,1,ground,cropland_rf_single_beans,GFSAD30 Field Visit to Australia 2014,False
14890,43635,2014,9,-35.225677000000005,142.697699,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
14891,43634,2014,9,-34.15545,145.94077,Australia,1,1,0,2,1,ground,cropland_irrigated_single_wheat/-barley,GFSAD30 Field Visit to Australia 2014,False
14892,43633,2014,9,-32.896902000000004,116.700749,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
14898,43619,2014,9,-34.28572,146.11491,Australia,1,21,0,2,4,ground,cropland_irrigated_continuous_orchard/orange,GFSAD30 Field Visit to Australia 2014,False
14900,43617,2014,9,-35.951044,146.559336,Australia,1,24,0,2,1,ground,cropland_irrigated_single_sown-pasture-irrigated,GFSAD30 Field Visit to Australia 2014,False
14902,43615,2014,9,-35.969275,145.69659,Australia,1,21,0,2,4,ground,cropland_irrigated_continuous_orchard/stone-fruit,GFSAD30 Field Visit to Australia 2014,False
14913,43590,2014,9,-31.819689,118.07383600000001,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
14914,43589,2014,9,-35.738133000000005,139.902953,Australia,1,6,0,1,1,ground,cropland_rf_single_beans,GFSAD30 Field Visit to Australia 2014,False
14916,43587,2014,9,-37.130553000000006,143.50566,Australia,1,0,0,1,1,ground,cropland_rf_single_pastures,GFSAD30 Field Visit to Australia 2014,False
14919,43582,2014,9,-35.612759000000004,146.695896,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
14924,43571,2014,9,-34.205359,138.739112,Australia,1,25,0,1,1,ground,cropland_rf_single_oats,GFSAD30 Field Visit to Australia 2014,False
14926,43569,2014,9,-35.818427,139.972995,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
14931,43564,2014,9,-31.052398999999998,116.39829499999999,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
14939,43552,2014,9,-35.124375,147.026934,Australia,1,24,0,1,0,ground,rf_grazing-natural,GFSAD30 Field Visit to Australia 2014,False
14940,43551,2014,9,-34.313174,148.1742,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
14946,43543,2014,9,-36.630287,142.994179,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
14948,43540,2014,9,-32.246353000000006,118.04198000000001,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
14957,43519,2014,9,-35.399097999999995,143.572458,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
14970,43502,2014,9,-35.172213,139.347858,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
14974,43492,2014,9,-32.647376,116.489554,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
14976,43487,2014,9,-35.404708,143.578854,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
14985,43476,2014,9,-36.499257,144.618798,Australia,1,25,0,1,1,ground,cropland_rf_single_oats,GFSAD30 Field Visit to Australia 2014,False
14996,43462,2014,9,-30.688229999999997,115.67333799999999,Australia,1,6,0,1,1,ground,cropland_rf_single_lupin/peas,GFSAD30 Field Visit to Australia 2014,False
15001,43455,2014,9,-36.176223,142.396734,Australia,1,0,0,1,1,ground,cropland_rf_single_crop-harvested,GFSAD30 Field Visit to Australia 2014,False
15004,43452,2014,9,-30.885578000000002,115.63663700000001,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15010,43445,2014,9,-34.726473999999996,146.678721,Australia,1,0,0,1,1,ground,cropland_rf_single_crop_harvested,GFSAD30 Field Visit to Australia 2014,False
15011,43438,2014,9,-34.345036,147.094235,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15013,43436,2014,9,-30.908291,115.649874,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15017,43429,2014,9,-35.703061,143.877956,Australia,1,24,0,1,1,ground,cropland_rf_single_sown-pasture,GFSAD30 Field Visit to Australia 2014,False
15021,43425,2014,9,-35.897158000000005,146.830384,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15030,43412,2014,9,-37.706971,144.622295,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
15038,43396,2014,9,-36.582353000000005,142.278937,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
15044,43384,2014,9,-34.042178,138.854989,Australia,1,6,0,1,1,ground,cropland_rf_single_peas,GFSAD30 Field Visit to Australia 2014,False
15057,43361,2014,9,-34.489905,146.579634,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15058,43358,2014,9,-34.782242,146.98136,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15065,43348,2014,9,-35.792057,142.423039,Australia,1,24,0,1,0,ground,rf_grazing-natural,GFSAD30 Field Visit to Australia 2014,False
15073,43327,2014,9,-35.812358,144.015328,Australia,1,24,0,1,1,ground,cropland_rf_single_sown-pasture,GFSAD30 Field Visit to Australia 2014,False
15075,43325,2014,9,-34.863409999999995,147.34948799999998,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15078,43321,2014,9,-35.517728000000005,146.70398400000002,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
15079,43319,2014,9,-36.500386999999996,144.61864599999998,Australia,1,25,0,1,1,ground,cropland_rf_single_oats,GFSAD30 Field Visit to Australia 2014,False
15104,43277,2014,9,-33.607099,117.39132099999999,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15105,43276,2014,9,-36.043104,144.53026,Australia,1,24,0,2,1,ground,cropland_irrigated_single_sown-pasture-irrigated,GFSAD30 Field Visit to Australia 2014,False
15111,43264,2014,9,-33.309354,117.69693899999999,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15114,43259,2014,9,-33.588131,138.82946299999998,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15120,43250,2014,9,-30.829458000000002,115.590737,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
15121,43249,2014,9,-33.862452000000005,137.758623,Australia,1,6,0,1,1,ground,cropland_rf_single_lentils,GFSAD30 Field Visit to Australia 2014,False
15125,43245,2014,9,-35.314015000000005,146.706308,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
15130,43239,2014,9,-35.598104,146.694801,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15141,43223,2014,9,-33.63974,149.10112,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
15148,43214,2014,9,-35.952234000000004,146.459684,Australia,1,1,0,2,1,ground,cropland_irrigated_single_wheat-irrigated,GFSAD30 Field Visit to Australia 2014,False
15151,43211,2014,9,-33.634901,117.41611599999999,Australia,1,6,0,1,1,ground,cropland_rf_single_lupin/peas,GFSAD30 Field Visit to Australia 2014,False
15155,43203,2014,9,-32.130067,118.12208799999999,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15183,43159,2014,9,-32.980418,116.862849,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15204,43130,2014,9,-35.301144,143.479509,Australia,1,21,0,2,4,ground,cropland_irrigated_continuous_orchard,GFSAD30 Field Visit to Australia 2014,False
15209,43122,2014,9,-34.069922999999996,137.787073,Australia,1,6,0,1,1,ground,cropland_rf_single_lentils,GFSAD30 Field Visit to Australia 2014,False
15224,43100,2014,9,-32.514644,117.070077,Australia,1,25,0,1,1,ground,cropland_rf_single_oats,GFSAD30 Field Visit to Australia 2014,False
15263,43035,2014,9,-33.827789,148.719696,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15268,43029,2014,9,-37.638228999999995,144.368589,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
15271,43025,2014,9,-33.427362,149.675853,Australia,1,25,0,1,1,ground,cropland_rf_single_oats,GFSAD30 Field Visit to Australia 2014,False
15273,43022,2014,9,-36.224856,140.40072800000002,Australia,1,25,0,1,1,ground,cropland_rf_single_oats-harvested,GFSAD30 Field Visit to Australia 2014,False
15275,43020,2014,9,-34.173958,148.458912,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15293,42992,2014,9,-36.276412,145.81882199999998,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15296,42989,2014,9,-34.242277,146.401904,Australia,1,6,0,1,1,ground,cropland_rf_single_pigeon-pea,GFSAD30 Field Visit to Australia 2014,False
15305,42975,2014,9,-33.889272,148.630663,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15306,42974,2014,9,-35.29834,142.416501,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
15316,42961,2014,9,-35.863492,146.28888899999998,Australia,1,14,0,2,1,ground,cropland_irrigated_single_canola-irrigated,GFSAD30 Field Visit to Australia 2014,False
15332,42940,2014,9,-34.294393,147.879882,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15337,42931,2014,9,-33.9215,148.605209,Australia,1,24,0,1,1,ground,cropland_rf_single_sown-pasture,GFSAD30 Field Visit to Australia 2014,False
15339,42929,2014,9,-34.354586,147.75348200000002,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15347,42918,2014,9,-35.456365000000005,142.780247,Australia,1,6,0,1,1,ground,cropland_rf_single_green-peas,GFSAD30 Field Visit to Australia 2014,False
15362,42898,2014,9,-31.312483,115.86513899999999,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
15374,42880,2014,9,-35.694483,145.806039,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15379,42875,2014,9,-34.729914,146.75001,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15380,42874,2014,9,-34.399465,147.657692,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15401,42844,2014,9,-36.966853,143.36151,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15402,42843,2014,9,-34.34287,148.078849,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15408,42835,2014,9,-34.889307,139.165704,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
15426,42808,2014,9,-31.636262,117.730827,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15432,42802,2014,9,-35.865778000000006,142.41998,Australia,1,6,0,1,1,ground,cropland_rf_single_lentils,GFSAD30 Field Visit to Australia 2014,False
15440,42785,2014,9,-35.981455,140.263939,Australia,1,25,0,2,1,ground,cropland_irrigated_single_oats-irrigated-harvested,GFSAD30 Field Visit to Australia 2014,False
15455,42763,2014,9,-34.360011,147.20261499999998,Australia,1,6,0,1,1,ground,cropland_rf_single_lupin,GFSAD30 Field Visit to Australia 2014,False
15471,42744,2014,9,-35.812117,146.793584,Australia,1,9,0,1,1,ground,cropland_rf_single_alfafa,GFSAD30 Field Visit to Australia 2014,False
15477,42733,2014,9,-36.818887,143.291925,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
15484,42721,2014,9,-35.449778,142.902104,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
15491,42714,2014,9,-34.29987,148.31078,Australia,1,21,0,1,4,ground,cropland_rf_continuous_orchard/plantation,GFSAD30 Field Visit to Australia 2014,False
15502,42698,2014,9,-31.35367,116.527877,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15533,42653,2014,9,-34.055153000000004,137.996613,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15548,42632,2014,9,-33.343804999999996,116.79998799999998,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
15555,42621,2014,9,-34.243934,146.227116,Australia,1,21,0,2,4,ground,cropland_irrigated_continuous_orchard/grapes,GFSAD30 Field Visit to Australia 2014,False
15562,42612,2014,9,-34.300102,148.234896,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15585,42575,2014,9,-33.4593,149.99716,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
15598,42554,2014,9,-32.705498999999996,116.543379,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15611,42538,2014,9,-31.6933,118.035292,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15642,42487,2014,9,-36.226479,142.39466000000002,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15673,42436,2014,9,-37.333742,143.59316,Australia,1,0,0,2,1,ground,cropland_irrigated_single_irrigated-crop,GFSAD30 Field Visit to Australia 2014,False
15680,42428,2014,9,-31.636097999999997,116.8234,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15738,42346,2014,9,-33.504406,149.355029,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
15745,42336,2014,9,-36.460166,144.829833,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15746,42335,2014,9,-35.195775,142.925161,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15750,42328,2014,9,-34.601967,138.704194,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15751,42327,2014,9,-31.996546999999996,118.099221,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15775,42289,2014,9,-34.347172,147.137252,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15793,42261,2014,9,-36.401472999999996,145.713029,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15801,42246,2014,9,-33.6941,148.89797099999998,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15818,42217,2014,9,-35.999935,146.711402,Australia,1,4,0,2,1,ground,cropland_irrigated_single_barley-irrigated,GFSAD30 Field Visit to Australia 2014,False
15820,42214,2014,9,-33.730022,148.81601,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
15829,42201,2014,9,-34.175757,138.25549099999998,Australia,1,6,0,1,1,ground,cropland_rf_single_lentils,GFSAD30 Field Visit to Australia 2014,False
15907,42087,2014,9,-37.591759,144.248459,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
15909,42084,2014,9,-35.501428000000004,139.753197,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
15916,42075,2014,9,-34.816472999999995,147.171864,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
15928,42062,2014,9,-34.300746999999994,148.30880200000001,Australia,1,21,0,2,4,ground,cropland_irrigated_continuous_orchard,GFSAD30 Field Visit to Australia 2014,False
15943,42041,2014,9,-35.128265999999996,139.721233,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
15946,42038,2014,9,-31.648752,116.955582,Australia,1,1,0,1,1,ground,cropland_rf_single_wheat,GFSAD30 Field Visit to Australia 2014,False
16002,41942,2014,9,-33.448318,149.762474,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
16012,41924,2014,9,-35.084369,142.329321,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
16013,41923,2014,9,-36.221216999999996,145.77598400000002,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
16122,41762,2014,9,-34.176418,146.32982900000002,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
16144,41726,2014,9,-35.257046,142.709464,Australia,1,24,0,1,1,ground,cropland_rf_single_sown-pasture,GFSAD30 Field Visit to Australia 2014,False
16247,41576,2014,9,-36.617788,142.432247,Australia,1,4,0,1,1,ground,cropland_rf_single_barley,GFSAD30 Field Visit to Australia 2014,False
16438,41269,2014,9,-33.873396,146.17220700000001,Australia,1,14,0,1,1,ground,cropland_rf_single_canola,GFSAD30 Field Visit to Australia 2014,False
16447,41253,2014,9,-36.222905,144.540681,Australia,1,24,0,1,0,ground,rf_grazing,GFSAD30 Field Visit to Australia 2014,False
16469,2170,2014,4,-13.760542000000001,34.406353,Malawi,1,16,0,1,1,ground,rainfed-sc-gnut-ms,murali_malawi_december_2014,False
16470,2169,2014,4,-15.303217000000002,34.901792,Malawi,1,10,6,1,1,ground,rainfed-sc-sorghum-pp-ls,murali_malawi_december_2014,False
16471,2168,2014,4,-11.146808,33.884818,Malawi,1,2,20,1,1,ground,rainfed-sc-maize/tobaco-ss-shreubs,murali_malawi_december_2014,False
16472,2167,2014,4,-16.494001,35.182054,Malawi,1,2,11,1,0,ground,maisze/mmillert/,murali_malawi_december_2014,False
16473,2161,2014,4,-12.13678,33.531328,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ms,murali_malawi_december_2014,False
16474,2159,2014,4,-15.184187,35.287659999999995,Malawi,1,2,6,1,1,ground,rainfed-sc-sorghum/pigeonpea/maize-ls,murali_malawi_december_2014,False
16475,2158,2014,4,-13.429464999999999,33.302246999999994,Malawi,1,2,20,1,1,ground,rainfed-sc-maize/tobaco-ls,murali_malawi_december_2014,False
16476,2155,2014,4,-13.640181,33.761617,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16477,2154,2014,4,-13.040455,33.50825,Malawi,1,15,0,1,1,ground,rainfed-sc-sugarcane-ss,murali_malawi_december_2014,False
16478,2150,2014,4,-14.074361999999999,33.929339,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16479,2148,2014,4,-16.346167,35.195752,Malawi,1,21,0,1,4,ground,rainfed-lowlands-banana,murali_malawi_december_2014,False
16480,2147,2014,4,-13.247588,33.518431,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16481,2146,2014,4,-13.411367000000002,33.935349,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16482,2145,2014,4,-15.358429999999998,34.88986,Malawi,1,7,6,1,1,ground,rainfed-sc-cotton/pigeonpea-ms,murali_malawi_december_2014,False
16483,2143,2014,4,-11.99506,33.66455,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ms,murali_malawi_december_2014,False
16484,2142,2014,4,-13.573969,33.746285,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16485,2139,2014,4,-15.77084,35.619048,Malawi,1,3,0,1,1,ground,rainfrf-sc-rice,murali_malawi_december_2014,False
16486,2135,2014,4,-11.438217999999999,34.012096,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ms,murali_malawi_december_2014,False
16487,2134,2014,4,-12.23392,33.481336999999996,Malawi,1,2,20,1,1,ground,rainfed-sc-maize/sf/tobaco-ls,murali_malawi_december_2014,False
16488,2133,2014,4,-14.018198000000002,33.740339,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-vls,murali_malawi_december_2014,False
16489,2130,2014,4,-16.007156,35.306422,Malawi,1,6,0,1,1,ground,rainfed-sc-pigeoonpea-ls,murali_malawi_december_2014,False
16490,2129,2014,4,-15.657554999999999,34.926433,Malawi,1,10,0,1,1,ground,rainfed-sc-sorghum-ss,murali_malawi_december_2014,False
16491,2128,2014,4,-15.996488000000001,34.876278000000006,Malawi,1,6,0,1,1,ground,rainfed-sc-pigeonpea-vls(smallpatched),murali_malawi_december_2014,False
16492,2127,2014,4,-13.239292,33.873138,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16493,2123,2014,4,-11.601369,33.805602,Malawi,1,0,0,1,0,ground,forest(degarades)/shrublands,murali_malawi_december_2014,False
16494,2120,2014,4,-14.113341,34.038113,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16495,2119,2014,4,-13.976514000000002,33.715078999999996,Malawi,1,2,0,1,1,ground,rainfed-sc-maize,murali_malawi_december_2014,False
16496,2117,2014,4,-13.147731,33.490176,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16497,2116,2014,4,-13.196435000000001,33.504089,Malawi,1,16,0,1,1,ground,rainfed-sc-gn-ss,murali_malawi_december_2014,False
16498,2111,2014,4,-14.932844000000001,34.874714000000004,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16499,2110,2014,4,-13.585780999999999,33.134060999999996,Malawi,1,16,0,1,1,ground,rainfed-sc-groundnut-ls,murali_malawi_december_2014,False
16500,2109,2014,4,-16.115105,35.083234000000004,Malawi,1,6,0,1,1,ground,rainfed-sc-pigeonpea,murali_malawi_december_2014,False
16501,2105,2014,4,-15.438011999999999,35.388742,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16502,2104,2014,4,-14.559612,35.550961,Malawi,1,11,0,1,1,ground,rainfed-sc-millets-ms,murali_malawi_december_2014,False
16503,2103,2014,4,-12.937927,33.475627,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16504,2098,2014,4,-11.395883999999999,33.928275,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16505,2094,2014,4,-13.087911,33.450724,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16506,2093,2014,4,-12.324489,33.597183,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ms,murali_malawi_december_2014,False
16507,2092,2014,4,-14.277195,34.155056,Malawi,1,2,0,1,1,ground,rainfed-sc-maize-ls,murali_malawi_december_2014,False
16508,2089,2014,4,-15.032223000000002,35.452083,Malawi,1,2,6,1,1,ground,rainfed-sc-sorghum/pigeonpea/maize-ls,murali_malawi_december_2014,False
16509,2087,2014,4,-13.130018,33.922339,Malawi,1,20,2,1,1,ground,rainfed-sc-tobaco/maize-vls,murali_malawi_december_2014,False
16510,2086,2014,4,-13.718398,34.031011,Malawi,1,2,0,1,1,ground,arainfed-sc-maize-vvls,murali_malawi_december_2014,False
