id,year,month,lat,lon,country,land_use_type,crop_primary,crop_secondary,water,intensity,source_type,source_class,source_description,use_validation
49132,2016,3,-16.39842544,-44.4454581,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49131,2016,3,-16.31760705,-44.44006752,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49130,2016,3,-16.315659,-44.43156333,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49129,2016,3,-16.104324,-44.5983295,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49124,2016,3,-16.4790593,-43.9701117,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49123,2016,3,-16.49865454,-43.96008941,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49122,2016,3,-16.49196187,-43.96561598,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49121,2016,3,-16.28962477,-43.84569328,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49118,2016,3,-16.2816094,-43.81780305,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49117,2016,3,-16.25775327,-43.8014347,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49116,2016,3,-16.02689227,-43.80438389,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49115,2016,3,-15.58391554,-44.34009297,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49114,2016,3,-15.87977255,-43.64417814,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49111,2016,3,-15.89631735,-43.59928436,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49110,2016,3,-15.87482617,-43.60633956,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49109,2016,3,-15.87711098,-43.61511694,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49103,2016,3,-15.71820995,-43.58612231,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49095,2016,3,-15.64884034,-43.60388397,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49094,2016,3,-15.63121412,-43.62008887,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49093,2016,3,-15.97572698,-43.47646473,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49092,2016,3,-16.02142315,-43.46988743,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49090,2016,3,-16.14363995,-43.63844312,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49089,2016,3,-16.02578792,-43.52656394,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49088,2016,3,-16.01002693,-43.51256973,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49087,2016,3,-15.96096323,-43.51688175,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49086,2016,3,-15.96368578,-43.51048056,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49084,2016,3,-16.03427444,-43.56774861,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49083,2016,3,-15.91166047,-43.69858164,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49082,2016,3,-15.98810115,-43.75954059,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49081,2016,3,-16.00840994,-43.78824302,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49078,2016,3,-16.08898103,-43.65689349,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49077,2016,3,-16.09244322,-43.74013368,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49076,2016,3,-16.08802123,-43.74761667,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49075,2016,3,-16.26295703,-43.75588135,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49073,2016,3,-16.285738,-43.77407049,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49072,2016,3,-16.28438151,-43.76709593,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49071,2016,3,-16.30037561,-43.76924835,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49070,2016,3,-16.43883551,-43.71135021,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49069,2016,3,-16.44942119,-43.69150684,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49068,2016,3,-16.51477582,-43.75143662,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49067,2016,3,-15.81756467,-42.74393336,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49063,2016,3,-15.53718597,-43.29940608,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49062,2016,3,-15.4391406,-43.42149418,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49061,2016,3,-15.55759643,-43.60723554,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49060,2016,3,-15.60480726,-43.60631537,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49059,2016,3,-15.58831578,-43.63164053,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49058,2016,3,-15.58362932,-43.62572312,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49054,2016,3,-15.40166369,-43.73012758,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49053,2016,3,-15.39916846,-43.73783637,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49047,2016,3,-15.45393824,-43.58305001,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49046,2016,3,-15.44541244,-43.57676436,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49045,2016,3,-15.18619772,-43.63199323,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49043,2016,3,-15.20810513,-43.77520678,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49042,2016,3,-15.20825106,-43.76765233,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49041,2016,3,-15.208576,-43.7598707,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49040,2016,3,-15.16644677,-43.78942848,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49039,2016,3,-15.15916131,-43.78561166,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49038,2016,3,-15.21568338,-43.68143487,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49033,2016,3,-15.19805365,-43.65143336,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49032,2016,3,-15.18650467,-43.64142778,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49031,2016,3,-15.16642695,-43.66583827,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49030,2016,3,-15.09486328,-43.63365863,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49029,2016,3,-14.90947611,-43.52083897,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49028,2016,3,-14.84302968,-43.72289326,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49027,2016,3,-14.82921652,-43.72431755,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49026,2016,3,-14.83256658,-43.7158142,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49025,2016,3,-14.74045444,-43.70750273,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49022,2016,3,-14.83636153,-43.51684404,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49021,2016,3,-14.60007653,-43.63338234,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49020,2016,3,-14.59504282,-43.62990435,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49019,2016,3,-14.65221149,-43.66152673,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49018,2016,3,-14.41801428,-43.73141152,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49016,2016,3,-15.31586571,-41.94532866,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49014,2016,3,-15.5385482,-41.29920427,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49011,2016,3,-15.63337176,-41.88591783,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49009,2016,3,-15.57625128,-41.70177661,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49008,2016,3,-15.56969974,-41.70205557,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49007,2016,3,-15.56839979,-41.69446252,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49005,2016,3,-15.53098681,-41.47837546,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49004,2016,3,-15.5406933,-41.47250518,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
49002,2016,3,-15.70810701,-41.40575315,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
48999,2016,3,-15.76395704,-41.83295528,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
48998,2016,3,-15.77199594,-41.8392757,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
48993,2016,3,-15.80787624,-42.18704323,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
48992,2016,3,-15.80956489,-42.19403187,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
48991,2016,3,-15.81619947,-42.19423132,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
48990,2016,3,-15.77407519,-42.17972545,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
48988,2016,3,-15.78785252,-42.18112163,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
48987,2016,3,-15.7943724,-42.18745519,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
48985,2016,3,-15.73614831,-42.18037209,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
48984,2016,3,-15.74529917,-42.17730591,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
48983,2016,3,-15.76472965,-42.1708867,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
48982,2016,3,-15.6962225,-42.18175323,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
48981,2016,3,-15.64061524,-41.92695369,Brazil,1,0,0,2,0,derived,,"ANA e Embrapa Milho e Sorgo_ 2016. "Levantamento da Agricultura Irrigada por Pivos Centrais no Brasil - ano 2014". Disponivel em: <http://www.ana.gov.br/metadados/> e <http://www.snirh.gov.br/>",False
